EntrezGeneID	Position	Hyb_RJ4_09_Koce.bam	Hyb_RJ4_17_Koce.bam	Hyb_RJ5_08_Koce.bam	Hyb_RJ5_11_Koce.bam	Hyb_RJ5_43_Koce.bam	Hyb_RJ5_47_Koce.bam	Hyb_RJ5Kher_26_Kher.bam	Kher_RJ4Kher_27_Kher.bam	Kher_RJ4Kher_28_Kher.bam	Kher_RJ4Kher_29_Kher.bam	Kher_RJ4Kher_30_Kher.bam	Kher_RJ4Kher_31_Kher.bam	Kher_RJ4Kher_37_Kher.bam	Kher_RJ4Kher_39_Kher.bam	Kher_RJ4Kher_40_Kher.bam	Kher_RJ4Kher_41_Kher.bam	Kher_RJ4Kher_42_Kher.bam	Kher_RJ4Kher_43_Kher.bam	Kher_RJ4Kher_44_Kher.bam	Kher_RJ5Kher_20_Kher.bam	Kher_RJ5Kher_21_Kher.bam	Kher_RJ5Kher_22_Kher.bam	Kher_RJ5Kher_24_Kher.bam	Kher_RJ5Kher_25_Kher.bam	Kher_RJ5Kher_29_Kher.bam	Kher_RJ5Kher_30_Kher.bam	Kher_RJ5Kher_31_Kher.bam	Kher_RJ5Kher_32_Kher.bam	Koce_RJ4_04_Koce.bam	Koce_RJ4_05_Koce.bam	Koce_RJ4_06_Koce.bam	Koce_RJ4_10_Koce.bam	Koce_RJ4_11_Koce.bam	Koce_RJ4_13_Koce.bam	Koce_RJ4_16_Koce.bam	Koce_RJ4_18_Koce.bam	Koce_RJ4_19_Koce.bam	Koce_RJ5_06_Koce.bam	Koce_RJ5_10_Koce.bam
NW_016095158.1	136	2	0	7	3	0	0	0	5	1	5	22	2	5	10	10	2	0	2	2	6	1	3	2	3	8	0	7	1	1	0	4	0	0	0	2	7	1	0	0
NW_016095158.1	20791	20	6	13	9	0	2	4	32	10	71	29	29	10	12	73	31	7	25	29	31	14	14	10	18	33	15	40	6	0	0	0	1	0	0	1	2	0	8	0
NW_016095159.1	28130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NW_016095165.1	2626	238	187	224	251	23	24	9	99	15	87	39	33	30	23	105	40	13	76	64	52	23	38	42	32	75	13	103	20	417	724	479	594	140	778	842	339	524	317	322
NW_016095170.1	21064	40	0	32	38	0	0	6	107	22	148	73	51	23	27	146	44	19	60	55	111	42	54	40	53	78	27	105	27	0	2	0	0	0	2	1	0	0	0	10
NW_016095171.1	6043	20	15	16	17	1	3	3	76	23	115	45	56	16	20	94	36	13	52	48	37	12	22	12	20	37	13	51	12	0	2	1	2	0	4	2	1	0	0	3
NW_016095172.1	10175	21	28	33	22	5	2	3	1	0	1	0	0	0	17	1	2	0	0	0	0	0	0	0	0	0	0	0	0	28	65	64	117	7	85	110	33	56	37	42
NW_016095177.1	1462	2	1	6	1	0	1	0	2	2	1	2	3	1	6	5	2	0	2	0	6	1	0	0	3	3	1	2	2	0	3	1	2	0	3	1	2	2	0	2
NW_016095179.1	17329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095180.1	11713	625	162	1002	768	57	23	140	1821	845	2630	1291	1249	539	696	2743	1084	347	1429	1639	1895	872	1063	689	1028	1422	524	1806	412	5	10	8	43	0	49	162	6	10	2	54
NW_016095180.1	11754	3	2	1	3	0	0	0	6	0	4	4	1	4	3	8	2	2	7	10	3	0	1	4	3	7	4	7	1	1	0	0	0	0	3	0	0	0	0	1
NW_016095186.1	2212	13	37	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	49	102	116	6	107	203	65	168	35	45
NW_016095187.1	13722	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095191.1	18979	103	94	390	514	0	32	0	36	0	45	0	0	0	0	5	14	0	0	3	5	0	11	0	14	0	0	4	0	286	1132	308	815	184	436	1044	504	725	658	786
NW_016095194.1	40169	1942	2247	4840	4442	255	237	851	3812	1446	5469	2250	3493	962	1236	4888	2071	761	2973	3657	3878	2437	2779	1732	2064	3518	1274	5113	972	3287	7622	3128	6289	1037	5359	6476	3576	3989	4261	3465
NW_016095198.1	26785	12	28	32	9	0	2	2	0	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	42	57	84	71	19	86	72	36	76	27	44
NW_016095199.1	21916	14	9	55	38	5	1	7	93	46	231	83	91	19	44	134	56	22	88	70	147	57	51	55	71	119	53	103	34	1	4	0	3	0	3	9	1	1	0	5
NW_016095199.1	21940	183	53	283	225	25	11	52	728	252	881	456	436	219	229	1004	350	119	566	615	498	250	295	227	238	485	143	614	145	3	4	4	11	0	18	73	3	2	1	17
NW_016095204.1	17828	26	9	31	21	0	1	2	87	33	96	67	26	20	28	108	32	10	43	35	48	17	33	21	22	52	10	55	10	2	0	0	3	1	2	6	2	1	0	4
NW_016095211.1	22734	65	35	168	149	11	9	22	374	143	466	318	197	94	109	610	206	44	325	310	244	120	164	128	128	219	115	334	73	0	1	0	6	0	7	29	30	2	1	6
NW_016095215.1	2256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NW_016095219.1	6213	54	12	63	51	2	1	9	123	43	152	139	63	39	44	188	89	13	97	96	86	50	53	54	47	89	38	129	29	1	1	0	0	0	14	6	1	0	1	6
NW_016095220.1	23065	208	308	423	393	9	17	23	32	12	26	18	18	7	11	13	7	3	20	20	6	5	7	2	7	16	1	15	9	427	936	569	1109	137	911	1277	643	644	438	564
NW_016095220.1	23123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095220.1	26997	4	2	11	6	3	1	1	4	11	25	23	26	16	9	38	23	4	16	13	18	5	8	29	14	13	11	19	6	0	0	0	1	0	0	3	0	0	0	0
NW_016095220.1	27597	28	11	117	53	11	30	0	9	0	3	0	0	0	0	0	0	0	0	32	0	0	0	0	5	0	1	1	0	40	219	106	125	22	156	180	70	161	116	173
NW_016095226.1	29860	80	303	260	2242	7	11	41	276	166	634	269	306	141	134	580	190	37	229	416	463	121	189	121	293	279	76	300	87	16	19	1	8	1	6	110	5	5	174	298
NW_016095229.1	26381	510	125	852	649	30	38	157	1522	626	2182	1056	1097	529	524	2372	858	265	1308	1252	1511	652	904	575	673	1146	479	1505	333	3	9	9	19	1	31	138	12	2	0	46
NW_016095229.1	31232	293	347	540	344	17	10	14	50	0	40	0	0	0	17	1	0	3	0	4	0	0	0	0	0	0	0	0	0	527	1261	772	1262	217	1101	1694	528	830	541	612
NW_016095229.1	31410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095233.1	8409	55	9	81	40	4	2	10	49	51	165	101	81	53	45	211	82	29	106	115	115	74	88	48	46	89	32	120	32	0	1	0	2	0	8	6	0	0	0	8
NW_016095234.1	22239	836	471	2250	1855	148	69	269	3273	1770	5915	2771	2917	1026	1331	4686	2239	790	2560	3577	4163	1991	1684	1552	2241	3258	1512	3637	1354	150	29	25	97	1	161	270	46	33	13	92
NW_016095234.1	33295	84	30	80	94	6	8	12	235	82	306	152	142	66	87	329	112	47	154	134	140	70	77	70	100	135	46	194	45	8	14	4	23	2	21	50	10	13	7	12
NW_016095235.1	12482	7	5	11	11	1	1	1	41	11	37	21	28	3	9	70	18	8	23	30	18	11	13	4	14	25	13	38	1	0	0	0	4	0	0	3	0	0	0	0
NW_016095236.1	19084	327	337	532	456	15	20	6	27	0	15	2	6	2	8	8	8	0	14	19	1	6	2	4	0	0	1	4	0	456	1057	611	1223	204	1062	1428	572	794	611	704
NW_016095236.1	19094	527	383	1024	796	35	32	93	754	391	1046	546	706	230	225	1043	474	150	621	740	854	366	416	330	440	669	241	816	173	456	1058	620	1238	204	1072	1474	581	792	611	719
NW_016095238.1	28032	331	391	537	418	31	31	11	34	0	7	1	0	0	11	0	0	0	11	8	0	0	0	0	0	0	0	0	0	557	1479	802	1706	215	1241	1773	936	1040	452	743
NW_016095245.1	32567	110	33	273	278	5	9	43	311	165	733	263	348	107	187	633	230	116	294	572	412	350	167	310	235	483	200	518	155	1	11	14	8	0	31	53	0	3	2	19
NW_016095254.1	18692	66	18	141	104	2	8	25	218	111	322	186	186	74	92	321	129	41	218	203	228	89	139	82	122	214	74	262	66	8	19	0	4	3	10	18	3	0	0	3
NW_016095264.1	20005	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0
NW_016095269.1	46	223	37	263	152	18	10	47	631	205	624	440	415	187	189	786	293	130	400	375	447	213	315	178	233	354	143	499	102	0	2	10	9	0	9	36	1	0	1	19
NW_016095269.1	1107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095282.1	6844	0	0	1	2	0	0	3	0	1	9	1	4	4	5	4	3	1	1	1	8	3	2	4	3	5	1	9	3	0	0	0	1	0	0	0	0	1	0	0
NW_016095284.1	12725	56	60	100	102	8	8	15	8	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	61	242	123	205	46	212	277	161	199	148	130
NW_016095309.1	4785	40	9	38	21	0	1	4	113	20	116	45	60	28	29	82	31	21	52	54	61	40	50	40	46	61	14	76	8	3	4	6	12	3	12	29	4	6	3	9
NW_016095309.1	17134	7	7	10	8	0	0	0	19	10	16	11	9	6	5	16	11	1	14	8	0	2	4	0	1	2	2	3	0	5	26	11	31	3	28	26	9	14	6	8
NW_016095313.1	24290	474	1195	1425	1412	65	103	39	72	0	12	7	0	0	14	3	1	0	21	27	0	0	0	0	0	0	0	0	0	1280	3445	1743	4128	669	4169	5014	2781	3286	857	2154
NW_016095324.1	10665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095324.1	19515	141	32	165	162	9	8	42	437	148	408	283	259	119	151	529	201	68	296	315	300	146	213	157	129	301	79	380	88	5	2	5	8	4	8	37	6	3	4	15
NW_016095327.1	14199	86	20	110	81	6	6	19	207	93	227	158	140	79	61	265	97	46	161	154	164	87	129	81	59	139	47	217	46	20	40	14	38	8	29	50	21	16	17	19
NW_016095332.1	18286	58	25	57	51	2	3	8	41	33	48	14	22	25	2	41	16	7	22	24	9	6	9	3	8	8	11	16	2	45	128	68	134	28	122	186	71	100	67	81
NW_016095343.1	21541	20	38	31	42	3	3	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	58	124	71	162	13	135	133	48	75	54	46
NW_016095347.1	8688	49	31	88	51	5	0	3	18	9	21	37	5	3	8	12	4	4	5	5	14	2	8	4	2	9	3	8	1	44	124	82	143	22	163	112	72	78	56	116
NW_016095356.1	6273	19	23	29	31	0	3	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	64	52	73	17	95	128	56	39	31	42
NW_016095357.1	2042	56	17	122	79	5	6	9	151	64	240	126	110	46	69	204	101	45	115	141	171	84	113	68	106	140	52	192	35	0	1	7	2	0	3	15	1	0	0	3
NW_016095359.1	19091	45	299	330	297	26	36	24	22	10	45	12	21	16	23	44	9	3	30	15	10	31	4	7	10	23	1	30	3	268	840	505	695	141	552	727	590	631	278	447
NW_016095364.1	4194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095366.1	13676	5	0	12	11	5	6	2	43	10	48	38	52	11	18	68	43	29	30	19	28	3	23	13	10	49	12	43	19	0	0	0	5	0	5	0	0	0	0	0
NW_016095366.1	13750	552	202	745	815	105	50	91	1979	958	2443	1166	1132	581	526	2647	790	354	1442	1445	1707	819	1037	715	793	1604	406	1653	281	46	3	31	16	0	28	196	7	2	9	125
NW_016095371.1	11158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095378.1	256	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095388.1	16845	30	26	48	33	4	4	1	3	0	0	1	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	41	90	71	129	31	106	109	54	62	56	63
NW_016095400.1	3808	13	5	16	27	1	1	4	69	16	63	52	29	12	8	75	34	7	47	41	44	21	20	15	13	40	20	53	16	0	0	0	0	0	1	6	0	0	0	3
NW_016095412.1	9099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095418.1	8672	141	119	117	110	9	15	57	34	4	11	5	5	0	4	18	7	0	7	11	0	5	7	0	5	3	5	37	1	177	488	213	255	41	374	426	150	169	149	151
NW_016095433.1	3711	111	79	102	59	1	7	2	9	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	115	227	127	222	52	285	244	163	144	134	138
NW_016095433.1	20268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095435.1	18193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095436.1	14419	20	22	56	18	2	3	3	20	3	32	20	11	13	4	22	18	2	18	7	18	4	7	4	8	27	5	23	4	34	79	37	91	13	100	80	77	65	40	70
NW_016095436.1	14558	15	3	77	63	3	4	15	125	60	221	148	85	33	45	255	108	32	106	134	131	70	76	39	69	74	84	151	29	0	0	0	0	0	5	18	0	0	4	7
NW_016095440.1	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095460.1	5315	33	33	21	20	1	0	2	4	0	2	1	2	0	4	0	1	0	4	2	1	0	0	0	1	0	0	3	2	71	147	76	124	9	160	163	126	104	57	42
NW_016095465.1	11652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095468.1	17351	2	1	0	5	0	1	1	8	0	7	4	2	0	0	19	1	1	5	2	0	1	0	0	2	2	0	6	4	6	1	8	40	7	15	7	18	14	2	6
NW_016095472.1	8020	30	44	36	28	3	1	3	22	11	28	24	13	6	10	22	13	4	13	25	23	7	11	1	8	18	10	15	7	93	154	78	225	22	120	113	119	74	82	83
NW_016095477.1	16717	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NW_016095479.1	4846	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	18	18	0	0	0	0
NW_016095489.1	5963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095511.1	4700	60	50	71	40	2	1	2	6	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	193	91	191	27	154	231	107	112	69	90
NW_016095515.1	12793	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
NW_016095519.1	13114	56	6	61	50	9	6	7	165	78	186	180	90	38	28	319	94	24	117	170	109	39	96	54	46	108	32	105	30	0	0	6	2	0	6	17	0	1	0	3
NW_016095529.1	5268	29	43	89	41	5	0	2	8	0	8	0	0	0	1	1	1	0	2	1	0	5	0	0	0	5	0	1	0	54	115	63	119	22	115	125	84	91	76	87
NW_016095529.1	5378	23	28	55	55	3	2	1	8	3	14	7	7	3	3	2	2	1	7	4	5	4	1	1	4	11	3	5	0	56	96	89	143	26	119	178	118	92	44	99
NW_016095529.1	18297	38	4	118	137	4	7	6	211	76	299	213	112	20	88	193	143	46	114	158	166	102	74	68	109	117	66	135	49	0	0	0	4	0	5	10	0	0	0	2
NW_016095537.1	4489	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095554.1	19175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095572.1	5570	67	25	159	121	17	3	9	260	122	335	200	178	67	73	377	201	36	177	188	126	92	147	106	131	192	54	221	73	23	49	37	103	9	77	99	76	65	25	50
NW_016095582.1	33	34	34	91	46	1	0	15	5	4	1	19	21	0	2	27	1	3	4	7	6	13	1	1	16	10	0	10	5	66	187	118	175	25	192	240	123	129	87	71
NW_016095590.1	9490	99	87	205	118	3	6	0	11	0	13	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	139	410	197	296	61	286	421	278	256	141	188
NW_016095599.1	8528	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	2	1	3
NW_016095600.1	5406	30	9	44	41	5	13	12	101	48	139	114	78	38	29	195	96	14	73	112	59	39	49	51	39	84	20	110	30	24	0	1	1	0	1	7	0	0	0	0
NW_016095603.1	12533	11	5	52	52	4	0	8	93	36	169	110	79	29	50	164	56	20	74	101	97	50	50	35	44	101	26	108	32	0	0	0	0	0	2	3	0	0	0	11
NW_016095604.1	328	189	85	511	355	23	12	100	618	299	1122	1121	822	199	356	1335	486	198	534	515	1256	390	520	354	289	605	468	933	258	8	13	15	38	1	32	92	16	19	23	51
NW_016095608.1	2189	12	6	27	29	0	2	6	50	33	91	47	45	16	20	86	35	13	35	42	75	29	18	21	23	70	26	44	18	2	0	0	3	0	9	3	1	0	0	2
NW_016095621.1	12351	51	19	58	40	1	0	15	133	71	159	98	91	52	49	163	75	25	89	63	120	35	90	32	43	92	22	109	26	4	7	4	5	0	6	20	4	2	3	7
NW_016095621.1	12406	0	1	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	24	0	0	1	1	1	0	0	10	6	1	1	1
NW_016095625.1	6214	46	24	98	90	13	6	17	227	94	398	161	196	46	86	311	161	63	240	230	229	71	91	76	86	185	97	203	71	0	1	0	5	0	3	17	0	0	0	4
NW_016095636.1	11569	17	8	29	34	1	5	2	64	30	82	91	50	26	16	110	47	4	37	48	62	21	53	26	30	42	23	70	17	0	0	2	1	0	3	8	1	0	1	4
NW_016095643.1	8321	25	12	33	32	8	1	6	92	25	134	43	59	28	17	99	26	15	85	120	71	39	58	34	36	66	20	101	21	5	18	8	13	2	12	32	17	10	8	12
NW_016095646.1	5471	459	127	559	541	68	14	76	1166	583	1827	681	841	377	465	1893	526	267	1134	1036	872	436	580	451	457	1053	239	1034	277	10	6	30	29	0	28	104	9	6	3	46
NW_016095651.1	1578	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	3	4	0	0	5
NW_016095659.1	9879	5	1	2	2	0	0	1	8	5	8	9	11	4	4	11	4	0	7	7	7	3	4	5	5	4	2	7	1	0	0	0	0	0	0	2	0	0	0	0
NW_016095664.1	9006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095666.1	2679	86	20	123	124	6	4	16	279	124	387	237	185	89	85	501	169	48	208	275	275	119	129	119	134	236	83	249	56	1	1	0	4	0	12	21	7	0	3	12
NW_016095666.1	10695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095667.1	8402	7	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	7	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NW_016095672.1	7929	11	14	65	50	3	8	7	102	63	132	141	85	20	34	189	101	14	81	122	79	35	48	35	39	110	32	94	37	0	0	0	1	0	4	5	3	1	0	9
NW_016095678.1	2650	5	4	30	24	0	0	1	46	29	127	19	67	7	21	43	34	10	43	85	60	21	9	23	31	93	30	51	15	1	1	0	1	0	4	5	0	0	0	2
NW_016095692.1	5516	108	68	138	124	12	9	9	75	32	87	72	61	28	35	146	59	15	60	79	65	23	40	34	33	62	26	73	8	114	229	149	275	53	134	279	140	171	122	160
NW_016095692.1	5517	87	61	109	100	4	7	6	7	0	0	1	0	0	5	1	0	0	0	1	1	0	0	0	0	0	0	1	0	114	229	148	275	53	134	275	140	171	122	159
NW_016095700.1	5862	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095708.1	1402	35	5	74	42	4	1	6	82	35	136	93	88	14	54	151	73	30	77	71	109	59	105	51	76	89	60	149	40	0	1	0	2	0	4	3	1	1	0	4
NW_016095711.1	16709	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095717.1	7522	48	7	180	137	1	5	8	50	19	69	34	33	17	11	59	12	14	36	30	37	13	19	22	4	28	8	40	41	3	27	11	39	5	43	54	25	15	16	35
NW_016095717.1	9151	17	6	25	12	2	4	2	88	43	70	52	31	25	22	102	40	8	57	81	48	15	47	22	18	43	15	38	5	0	0	0	1	0	0	4	0	0	0	0
NW_016095717.1	9642	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	2	0	2	1	0	2
NW_016095726.1	10676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095731.1	2547	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095731.1	2729	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095731.1	3643	34	14	70	40	0	3	3	9	3	22	22	12	3	8	15	7	2	7	3	15	7	10	2	0	2	1	8	1	52	78	45	55	24	101	121	99	93	89	79
NW_016095731.1	3662	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095736.1	1362	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095736.1	1444	2	1	8	1	1	0	0	2	2	10	6	1	2	1	5	2	2	9	3	0	1	3	6	2	4	0	6	2	1	2	0	3	1	1	0	3	2	0	0
NW_016095737.1	16179	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0
NW_016095748.1	128	90	42	290	190	30	11	40	428	258	793	428	385	123	197	639	299	132	380	440	576	207	232	232	286	491	228	448	169	7	4	5	17	0	13	30	0	0	0	15
NW_016095748.1	140	3312	1582	4921	4007	281	159	381	4895	2297	7207	3569	3214	1789	1884	7361	2764	938	3777	3804	4834	1879	2740	1993	2263	4632	1711	5006	1289	1892	4268	2665	5032	1072	5284	6928	3018	3732	2168	3360
NW_016095755.1	5275	1382	1747	2716	1773	97	42	20	124	17	61	29	25	27	93	29	26	9	43	50	21	2	1	19	3	21	13	37	5	2782	4947	3306	5520	1020	7968	8001	3426	3871	2813	3177
NW_016095755.1	5298	2455	2144	5749	4163	219	112	474	4303	2218	8000	3612	3645	1412	1712	5814	2704	914	3948	4335	5678	2248	2362	2458	2352	4542	1755	4809	1612	2756	4947	3331	5450	1008	7926	8000	3464	3795	2813	3306
NW_016095758.1	2333	83	41	367	237	19	25	35	389	204	771	497	380	103	176	840	332	136	290	376	843	265	253	190	254	428	159	584	143	10	33	15	35	3	24	59	12	31	8	59
NW_016095763.1	11219	50	18	93	60	6	3	9	118	43	196	95	111	41	42	257	87	40	91	110	115	71	91	54	54	102	44	180	32	0	0	0	8	0	3	15	1	0	1	0
NW_016095765.1	12283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
NW_016095771.1	87	2	1	2	3	0	0	0	3	0	5	2	4	0	2	5	1	2	4	2	5	2	3	1	0	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0
NW_016095773.1	7073	1	0	0	0	0	0	0	3	2	2	3	0	1	1	2	0	1	2	0	4	0	1	1	0	1	0	6	0	0	0	0	0	0	1	0	0	0	0	0
NW_016095775.1	2834	57	15	69	55	8	3	12	147	55	220	119	77	55	65	178	101	34	110	86	94	46	55	52	58	97	28	125	23	0	0	4	1	0	5	13	0	1	0	11
NW_016095787.1	6155	51	29	58	58	1	1	3	3	0	3	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	73	137	69	108	31	106	166	67	115	73	67
NW_016095812.1	9575	321	525	859	880	48	76	43	421	129	656	252	268	75	140	518	194	107	322	476	349	166	280	185	160	474	119	433	96	673	1214	702	1436	261	616	1849	612	1175	539	947
NW_016095813.1	1693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095838.1	5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NW_016095844.1	500	21	20	11	43	1	2	3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	57	49	88	17	83	95	85	49	34	34
NW_016095845.1	2773	50	46	78	77	3	6	12	36	21	66	49	39	26	17	61	20	8	37	24	59	28	34	26	23	37	27	80	23	85	130	123	105	33	147	206	78	114	104	104
NW_016095845.1	2778	9	3	20	10	0	0	7	36	21	66	49	39	26	17	61	20	8	37	23	59	28	34	26	23	37	27	80	23	0	1	0	0	1	1	4	0	0	0	6
NW_016095854.1	12023	7	9	133	49	0	0	8	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	302	162	182	57	184	637	230	28	87	131
NW_016095854.1	13979	5	1	0	2	1	1	0	5	0	8	0	3	3	1	5	5	5	5	1	14	3	8	0	1	17	1	9	4	0	0	0	0	0	0	0	0	0	0	0
NW_016095864.1	14973	3	0	1	6	0	0	0	0	0	3	0	4	0	0	6	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	3	0	0
